#RUF_ID	Strand	EMBLAccession	ExpressionRank
RUF_131439_131497 	 + 	 AE017225 	 17
RUF_807220_807399 	 + 	 AE017354 	 3881
RUF_361402_361477 	 + 	 AE017354 	 4062
RUF_2013489_2014052 	 + 	 AE017354 	 4481
RUF_1869659_1870227 	 + 	 AE017354 	 4926
RUF_1299161_1300273 	 + 	 AE017354 	 6815
RUF_3294671_3294815 	 + 	 AE017354 	 9390
RUF_515790_516060 	 + 	 CP000678 	 42
RUF_332995_333326 	 + 	 CP000678 	 47
RUF_519527_520013 	 + 	 CP000678 	 48
RUF_333398_333480 	 + 	 CP000678 	 87
RUF_647403_647476 	 + 	 CP000678 	 88
RUF_329870_330028 	 + 	 CP000678 	 99
RUF_516411_516560 	 + 	 CP000678 	 111
RUF_603955_604113 	 + 	 CP000678 	 145
RUF_602211_602281 	 + 	 CP000678 	 180
RUF_1050048_1050310 	 + 	 CP000678 	 303
RUF_181903_181984 	 + 	 CP000678 	 344
RUF_859185_859257 	 + 	 CP000678 	 368
RUF_1015871_1015955 	 + 	 CP000678 	 490
RUF_1454738_1454935 	 + 	 CP000678 	 498
RUF_366864_367504 	 + 	 CP000678 	 506
RUF_1599690_1599766 	 + 	 CP000678 	 511
RUF_191068_191237 	 + 	 CP000678 	 596
RUF_182235_182379 	 + 	 CP000678 	 639
RUF_878387_878533 	 + 	 CP000678 	 701
RUF_1373106_1373156 	 + 	 CP000678 	 714
RUF_561274_561508 	 + 	 CP000678 	 795
RUF_1455377_1455470 	 + 	 CP000678 	 826
RUF_420257_420312 	 + 	 CP000678 	 841
RUF_744891_745010 	 + 	 CP000678 	 863
RUF_732089_732141 	 + 	 CP000678 	 955
RUF_679686_679793 	 + 	 CP000678 	 1030
RUF_1397468_1397598 	 + 	 CP000678 	 1150
RUF_564048_564708 	 + 	 CP000678 	 1281
RUF_722575_722914 	 + 	 CP000678 	 1282
RUF_1059585_1059827 	 + 	 CP000678 	 1302
RUF_713263_713391 	 + 	 CP000678 	 1393
RUF_516230_516294 	 + 	 CP000678 	 1639
RUF_924001_924080 	 + 	 CP000678 	 1785
RUF_1374373_1374490 	 + 	 CP000678 	 2028
RUF_1034892_1034987 	 + 	 CP000678 	 2671
RUF_785702_785840 	 + 	 CP000678 	 3127
RUF_359950_360320 	 + 	 CP000678 	 3199
RUF_7765_7975 	 + 	 CP000678 	 3373
RUF_459764_459973 	 + 	 CP000678 	 3926
RUF_27095_27313 	 + 	 CP000678 	 4589
RUF_765524_765869 	 + 	 CP000678 	 4770
RUF_185321_185434 	 + 	 CP000678 	 4945
RUF_475881_476062 	 + 	 CP002382 	 27
RUF_889809_890005 	 + 	 CP002382 	 37
RUF_2142581_2142647 	 + 	 CP002382 	 67
RUF_473511_474077 	 + 	 CP002382 	 87
RUF_1461014_1461125 	 + 	 CP002382 	 89
RUF_1878245_1878301 	 + 	 CP002382 	 108
RUF_1786503_1786748 	 + 	 CP002382 	 112
RUF_1503796_1503882 	 + 	 CP002382 	 124
RUF_1149800_1150136 	 + 	 CP002382 	 149
RUF_2134476_2134526 	 + 	 CP002382 	 153
RUF_765782_765936 	 + 	 CP002382 	 159
RUF_2137665_2137716 	 + 	 CP002382 	 163
RUF_1172788_1172842 	 + 	 CP002382 	 168
RUF_378076_378597 	 + 	 CP002382 	 181
RUF_2344084_2344150 	 + 	 CP002382 	 217
RUF_912145_912211 	 + 	 CP002382 	 221
RUF_1414893_1415056 	 + 	 CP002382 	 228
RUF_2461174_2461249 	 + 	 CP002382 	 242
RUF_1173065_1173139 	 + 	 CP002382 	 250
RUF_1651247_1651358 	 + 	 CP002382 	 258
RUF_1969689_1969765 	 + 	 CP002382 	 286
RUF_394132_394197 	 + 	 CP002382 	 298
RUF_151110_151206 	 + 	 CP002382 	 322
RUF_999794_999851 	 + 	 CP002382 	 323
RUF_2135786_2135841 	 + 	 CP002382 	 362
RUF_761631_761906 	 + 	 CP002382 	 363
RUF_2134116_2134190 	 + 	 CP002382 	 375
RUF_2126072_2126267 	 + 	 CP002382 	 389
RUF_1945274_1945489 	 + 	 CP002382 	 399
RUF_2313659_2313814 	 + 	 CP002382 	 412
RUF_1378094_1378280 	 + 	 CP002382 	 465
RUF_1511898_1511981 	 + 	 CP002382 	 552
RUF_478801_478936 	 + 	 CP002382 	 553
RUF_1487869_1487929 	 + 	 CP002382 	 692
RUF_1154606_1154965 	 + 	 CP002382 	 891
RUF_475560_475717 	 + 	 CP002382 	 892
RUF_1414391_1414688 	 + 	 CP002382 	 1066
RUF_1652679_1653202 	 + 	 CP002382 	 1071
RUF_1652694_1653218 	 + 	 CP002382 	 1072
RUF_1486797_1486983 	 + 	 CP002382 	 1744
RUF_34832_34998 	 + 	 CP002382 	 7212
RUF_3837387_3837455 	 - 	 AL123456 	 84
RUF_1197250_1197326 	 - 	 AL123456 	 255
RUF_3243405_3243575 	 + 	 AL123456 	 274
RUF_3907403_3907528 	 - 	 AL123456 	 327
RUF_1735505_1735921 	 + 	 AL123456 	 375
RUF_1221297_1222980 	 - 	 AL123456 	 388
RUF_1453011_1453175 	 + 	 AL123456 	 459
RUF_2516895_2516994 	 - 	 AL123456 	 563
RUF_1851993_1852272 	 + 	 AL123456 	 580
RUF_2256001_2256534 	 + 	 AL123456 	 754
RUF_2955436_2955540 	 + 	 AL123456 	 901
RUF_3895715_3895804 	 + 	 AL123456 	 1117
RUF_937960_938247 	 - 	 AL123456 	 1142
RUF_3415074_3415271 	 - 	 AL123456 	 1324
RUF_3557208_3557327 	 + 	 AL123456 	 1647
RUF_3557017_3557211 	 - 	 AL123456 	 1677
RUF_759587_759784 	 + 	 AL123456 	 1711
RUF_3331783_3332162 	 + 	 AL123456 	 2274
RUF_1025400_1025449 	 - 	 AL123456 	 2397
RUF_968275_968389 	 - 	 AL123456 	 2566
RUF_1271771_1272173 	 - 	 AL123456 	 2699
RUF_1024759_1025293 	 - 	 AL123456 	 3882
RUF_1029358_1029512 	 + 	 AL123456 	 4148
RUF_789629_789782 	 + 	 AL123456 	 4572
RUF_11023_11096 	 + 	 AL123456 	 4947
RUF_4105673_4105862 	 + 	 AL123456 	 5025
RUF_4103488_4103524 	 + 	 AL123456 	 6988
RUF_100449_100582 	 + 	 AL123456 	 7105
RUF_665510_665755 	 - 	 AL123456 	 7498
RUF_1017131_1017202 	 - 	 AL123456 	 8413
RUF_2007047_2007187 	 + 	 AL123456 	 8933
RUF_2489145_2489207 	 + 	 AL123456 	 9132
RUF_1014122_1014680 	 - 	 AL123456 	 9949
RUF_1015298_1015397 	 + 	 AL123456 	 10933
RUF_780991_781074 	 - 	 AL123456 	 12514
RUF_1024162_1024229 	 - 	 AL123456 	 14158
RUF_1024240_1024302 	 - 	 AL123456 	 14159
RUF_1016710_1016844 	 + 	 AL123456 	 15059
RUF_1026911_1027056 	 - 	 AL123456 	 17132
RUF_1023875_1024170 	 + 	 AL123456 	 17751
RUF_119827_120056 	 + 	 U00089 	 34
RUF_784073_784140 	 + 	 U00089 	 81
RUF_271991_272048 	 + 	 U00089 	 115
RUF_195330_195874 	 + 	 U00089 	 132
RUF_604584_604896 	 + 	 U00089 	 133
RUF_469310_469373 	 + 	 U00089 	 140
RUF_661124_661186 	 + 	 U00089 	 145
RUF_787980_788140 	 + 	 U00089 	 164
RUF_351015_351065 	 + 	 U00089 	 244
RUF_813398_813467 	 + 	 U00089 	 284
RUF_262022_262128 	 + 	 U00089 	 334
RUF_592218_592397 	 + 	 U00089 	 437
RUF_481995_482284 	 + 	 U00089 	 524
RUF_789323_789409 	 + 	 U00089 	 556
RUF_597824_597899 	 + 	 U00089 	 670
RUF_757781_757869 	 + 	 U00089 	 671
RUF_385688_385836 	 + 	 U00089 	 705
RUF_483245_483528 	 + 	 U00089 	 706
RUF_250272_250325 	 + 	 U00089 	 752
RUF_207421_207703 	 + 	 U00089 	 863
RUF_651244_651394 	 + 	 U00089 	 864
RUF_703619_703796 	 + 	 U00089 	 941
RUF_392713_392909 	 + 	 U00089 	 1124
RUF_413299_413430 	 + 	 U00089 	 1125
RUF_420238_420292 	 + 	 U00089 	 1234
RUF_453334_453421 	 + 	 U00089 	 1235
RUF_784405_784488 	 + 	 U00089 	 1236
RUF_217534_217629 	 + 	 U00089 	 1384
RUF_141246_141381 	 + 	 U00089 	 3308
RUF_164078_164168 	 - 	 AE017199 	 15
RUF_334558_334634 	 + 	 AE017199 	 25
RUF_432080_432287 	 + 	 AE017199 	 27
RUF_113561_113655 	 - 	 AE017199 	 36
RUF_375319_375397 	 - 	 AE017199 	 37
RUF_145930_146042 	 - 	 AE017199 	 40
RUF_382303_382481 	 - 	 AE017199 	 45
RUF_328870_328986 	 - 	 AE017199 	 51
RUF_384207_384270 	 + 	 AE017199 	 52
RUF_13215_14747 	 - 	 AE017199 	 66
RUF_339351_339700 	 + 	 AE017199 	 158
RUF_785652_785741 	 + 	 AE004969 	 21
RUF_1994807_1995171 	 + 	 AE004969 	 28
RUF_1828389_1828442 	 + 	 AE004969 	 30
RUF_1824176_1824235 	 + 	 AE004969 	 52
RUF_1808870_1808959 	 + 	 AE004969 	 57
RUF_388568_388661 	 + 	 AE004969 	 74
RUF_1795979_1796180 	 + 	 AE004969 	 91
RUF_299400_299548 	 + 	 AE004969 	 105
RUF_906812_906916 	 + 	 AE004969 	 136
RUF_1826091_1826193 	 + 	 AE004969 	 155
RUF_471642_471837 	 + 	 AE004969 	 159
RUF_454810_454892 	 + 	 AE004969 	 168
RUF_762724_762906 	 + 	 AE004969 	 175
RUF_1824733_1824963 	 + 	 AE004969 	 182
RUF_2072794_2072887 	 + 	 AE004969 	 201
RUF_2122650_2122708 	 + 	 AE004969 	 208
RUF_2138229_2138448 	 + 	 AE004969 	 251
RUF_1044285_1044446 	 + 	 AE004969 	 273
RUF_1801757_1801980 	 + 	 AE004969 	 279
RUF_621836_622049 	 + 	 AE004969 	 322
RUF_1609806_1610150 	 + 	 AE004969 	 381
RUF_1910085_1910546 	 + 	 AE004969 	 396
RUF_1372295_1372808 	 + 	 AE004969 	 398
RUF_894609_894871 	 + 	 AE004969 	 472
RUF_1003915_1004233 	 + 	 AE004969 	 627
RUF_900467_900580 	 + 	 AE004969 	 628
RUF_1552230_1552595 	 + 	 AE004969 	 649
RUF_1248800_1249110 	 + 	 AE004969 	 696
RUF_569205_569362 	 + 	 AE004969 	 770
RUF_1172519_1172726 	 + 	 AE004969 	 874
RUF_625868_625990 	 + 	 AE004969 	 898
RUF_163026_163143 	 + 	 AE004969 	 958
RUF_1389064_1389198 	 + 	 AE004969 	 1028
RUF_1629233_1629572 	 + 	 AE004969 	 1113
RUF_350631_350704 	 + 	 AE004969 	 1385
RUF_334562_334759 	 + 	 AE004969 	 1514
RUF_1881076_1881197 	 + 	 AE004969 	 3319
RUF_341338_341525 	 + 	 AE004969 	 4611
RUF_496767_497110 	 + 	 AE004969 	 5002
RUF_820640_821387 	 + 	 AP009380 	 29
RUF_254498_254611 	 + 	 AP009380 	 42
RUF_1400753_1400836 	 + 	 AP009380 	 44
RUF_1985949_1985996 	 + 	 AP009380 	 46
RUF_1771296_1771361 	 - 	 AP009380 	 50
RUF_1954647_1954706 	 - 	 AP009380 	 53
RUF_105489_105574 	 + 	 AP009380 	 56
RUF_2128844_2128962 	 + 	 AP009380 	 57
RUF_1813598_1813722 	 - 	 AP009380 	 73
RUF_826209_826259 	 + 	 AP009380 	 87
RUF_2071627_2071773 	 - 	 AP009380 	 90
RUF_794960_795029 	 - 	 AP009380 	 95
RUF_2315349_2315399 	 + 	 AP009380 	 98
RUF_799559_799603 	 - 	 AP009380 	 101
RUF_1771564_1771617 	 - 	 AP009380 	 104
RUF_771514_771609 	 - 	 AP009380 	 109
RUF_542134_542223 	 - 	 AP009380 	 112
RUF_2238174_2238455 	 - 	 AP009380 	 180
RUF_308277_308550 	 + 	 AP009380 	 210
RUF_2066584_2067070 	 + 	 AP009380 	 233
RUF_500489_500579 	 + 	 AP009380 	 291
RUF_2336253_2336324 	 - 	 AP009380 	 333
RUF_2050508_2050600 	 + 	 AP009380 	 510
RUF_2019260_2019415 	 - 	 AP009380 	 724
RUF_484745_484835 	 - 	 AP009380 	 754
RUF_824785_824914 	 - 	 AP009380 	 784
RUF_2026490_2026540 	 - 	 AP009380 	 897
RUF_1565039_1565131 	 - 	 AP009380 	 928
RUF_2018162_2018364 	 - 	 AP009380 	 939
RUF_2087615_2087689 	 - 	 AP009380 	 970
RUF_2290945_2291145 	 - 	 AP009380 	 1646
RUF_498626_498703 	 + 	 AP009380 	 2061
RUF_356949_357047 	 - 	 AP009380 	 2101
RUF_1279426_1279600 	 - 	 AP009380 	 2473
RUF_2054817_2054945 	 + 	 AP009380 	 2474
RUF_854756_854988 	 - 	 AP009380 	 3223
RUF_1181202_1181445 	 - 	 AE015924 	 130
RUF_1786017_1786171 	 - 	 AE015924 	 136
RUF_1344551_1344666 	 - 	 AE015924 	 139
RUF_1349292_1349367 	 - 	 AE015924 	 141
RUF_1758418_1758557 	 - 	 AE015924 	 167
RUF_422188_422353 	 + 	 AE015924 	 172
RUF_524958_525074 	 - 	 AE015924 	 173
RUF_1771573_1771779 	 + 	 AE015924 	 192
RUF_2067691_2067862 	 + 	 AE015924 	 502
RUF_1615050_1615554 	 + 	 AE015924 	 666
RUF_1299026_1299170 	 + 	 AE015924 	 1322
RUF_1773197_1773616 	 - 	 AE015924 	 1587
RUF_1495257_1495346 	 - 	 AE015924 	 1612
RUF_1710568_1710821 	 + 	 AE015924 	 1666
RUF_615236_615385 	 + 	 AE015924 	 1667
RUF_2061300_2061828 	 - 	 AE015924 	 4725
RUF_1964962_1965172 	 - 	 AE015924 	 5150
RUF_2058306_2058621 	 + 	 AE015924 	 5545
RUF_1320942_1321251 	 - 	 AE015924 	 6585
RUF_979900_979965 	 + 	 BX548174 	 20
RUF_980123_980195 	 + 	 BX548174 	 27
RUF_520500_520591 	 + 	 BX548174 	 60
RUF_324243_324344 	 - 	 BX548174 	 79
RUF_1459552_1459605 	 + 	 BX548174 	 82
RUF_312428_313040 	 + 	 BX548174 	 91
RUF_390563_390656 	 - 	 BX548174 	 126
RUF_1446318_1446429 	 - 	 BX548174 	 148
RUF_1390123_1390193 	 + 	 BX548174 	 160
RUF_626760_626919 	 + 	 BX548174 	 192
RUF_1481942_1482016 	 - 	 BX548174 	 232
RUF_1563870_1563923 	 + 	 BX548174 	 252
RUF_139037_139097 	 + 	 BX548174 	 258
RUF_540152_540286 	 - 	 BX548174 	 274
RUF_323953_324059 	 + 	 BX548174 	 288
RUF_300244_300339 	 - 	 BX548174 	 291
RUF_258667_258842 	 + 	 BX548174 	 334
RUF_470304_470553 	 - 	 BX548174 	 342
RUF_1104481_1104654 	 - 	 BX548174 	 374
RUF_414313_414483 	 + 	 BX548174 	 426
RUF_942258_942407 	 - 	 BX548174 	 460
RUF_656607_656703 	 - 	 BX548174 	 476
RUF_195990_196142 	 - 	 BX548174 	 575
RUF_241751_241940 	 + 	 BX548174 	 602
RUF_1321883_1321971 	 + 	 BX548174 	 617
RUF_1246641_1246729 	 + 	 BX548174 	 622
RUF_451451_451542 	 + 	 BX548174 	 638
RUF_1295893_1296040 	 + 	 BX548174 	 756
RUF_713325_713477 	 + 	 BX548174 	 912
RUF_445922_445977 	 - 	 BX548174 	 1221
RUF_1375647_1375865 	 - 	 BX548174 	 1752
RUF_1549740_1549886 	 - 	 BX548174 	 2130
RUF_3608636_3609282 	 + 	 AM942759 	 22
RUF_3034893_3035539 	 + 	 AM942759 	 23
RUF_3346279_3346925 	 + 	 AM942759 	 39
RUF_455039_455851 	 + 	 AM942759 	 46
RUF_3878757_3879569 	 + 	 AM942759 	 47
RUF_3571889_3572701 	 + 	 AM942759 	 48
RUF_2451325_2452137 	 + 	 AM942759 	 56
RUF_1100745_1100841 	 + 	 AM942759 	 115
RUF_785389_785455 	 + 	 AM942759 	 155
RUF_3067114_3067183 	 + 	 AM942759 	 202
RUF_3579522_3579609 	 + 	 AM942759 	 217
RUF_3062558_3062623 	 + 	 AM942759 	 233
RUF_3365567_3365626 	 + 	 AM942759 	 274
RUF_3579760_3579886 	 + 	 AM942759 	 279
RUF_947339_947482 	 + 	 AM942759 	 424
RUF_783534_783717 	 + 	 AM942759 	 455
RUF_3064581_3064728 	 + 	 AM942759 	 498
RUF_2454040_2454437 	 + 	 AM942759 	 929
RUF_3569587_3569986 	 + 	 AM942759 	 1049
RUF_3876433_3876854 	 + 	 AM942759 	 1227
RUF_3713501_3713607 	 - 	 CP000438 	 92
RUF_734889_734981 	 + 	 CP000438 	 98
RUF_5288137_5288356 	 + 	 CP000438 	 103
RUF_2244040_2244160 	 + 	 CP000438 	 110
RUF_5157963_5158032 	 + 	 CP000438 	 116
RUF_3675920_3676015 	 - 	 CP000438 	 117
RUF_2362160_2362501 	 - 	 CP000438 	 119
RUF_745545_745612 	 + 	 CP000438 	 136
RUF_732702_733001 	 + 	 CP000438 	 180
RUF_755071_755163 	 + 	 CP000438 	 211
RUF_2154641_2154737 	 - 	 CP000438 	 261
RUF_6315761_6315880 	 - 	 CP000438 	 272
RUF_1498998_1499096 	 + 	 CP000438 	 333
RUF_759483_759559 	 + 	 CP000438 	 357
RUF_4464873_4464954 	 - 	 CP000438 	 410
RUF_5312724_5312855 	 - 	 AE015451 	 14
RUF_171212_171364 	 + 	 AE015451 	 16
RUF_697630_697800 	 + 	 AE015451 	 17
RUF_524777_524928 	 + 	 AE015451 	 18
RUF_1325325_1325479 	 + 	 AE015451 	 19
RUF_176623_176793 	 + 	 AE015451 	 20
RUF_2548422_2548666 	 + 	 AE015451 	 22
RUF_1883243_1883426 	 - 	 AE015451 	 68
RUF_536972_537026 	 + 	 AE015451 	 76
RUF_258918_259053 	 + 	 AE009950 	 39
RUF_505722_505820 	 + 	 AE009950 	 64
RUF_136703_136901 	 + 	 AE009950 	 219
RUF_1285094_1285168 	 + 	 AE009950 	 225
RUF_1226087_1226249 	 + 	 AE009950 	 270
RUF_1793377_1793476 	 - 	 AE009950 	 306
RUF_234518_234644 	 + 	 AE009950 	 610
RUF_505155_505346 	 + 	 AE009950 	 1092
RUF_33597_33674 	 - 	 CP000144 	 44
RUF_942651_943015 	 + 	 CP000144 	 49
RUF_3188198_3188603 	 + 	 CP000143 	 50
RUF_1468_1574 	 + 	 CP000143 	 56
RUF_2592842_2592959 	 + 	 CP000143 	 64
RUF_2958269_2958350 	 - 	 CP000143 	 70
RUF_1931_2131 	 + 	 CP000144 	 72
RUF_35603_35803 	 + 	 CP000144 	 74
RUF_1945_2129 	 + 	 CP000143 	 75
RUF_1470_1633 	 + 	 CP000144 	 86
RUF_35144_35306 	 + 	 CP000144 	 91
RUF_2919718_2919877 	 + 	 CP000143 	 94
RUF_292190_292422 	 + 	 CP000143 	 110
RUF_303213_303420 	 + 	 CP000143 	 131
RUF_16272_16435 	 + 	 CP000144 	 197
RUF_792577_792831 	 - 	 CP000143 	 216
RUF_319699_319836 	 + 	 CP000143 	 226
RUF_509154_509289 	 - 	 CP000143 	 262
RUF_290940_291030 	 + 	 CP000143 	 334
RUF_683392_683495 	 - 	 CP000144 	 374
RUF_1218673_1218790 	 + 	 CP000143 	 394
RUF_857601_857693 	 + 	 CP000144 	 676
RUF_238502_238725 	 - 	 CP000144 	 1042
RUF_2692282_2692329 	 + 	 AE014613 	 1
RUF_4506812_4506883 	 - 	 AE014613 	 44
RUF_681113_681178 	 + 	 AE014613 	 109
RUF_1397941_1397990 	 + 	 AE014613 	 155
RUF_724649_724714 	 + 	 AE014613 	 168
RUF_681313_681375 	 - 	 AE014613 	 306
RUF_499318_499554 	 - 	 AE014613 	 350
RUF_4122170_4122292 	 + 	 AE014613 	 416
RUF_999785_999861 	 + 	 AE014613 	 428
RUF_3739102_3739161 	 + 	 AE014613 	 440
RUF_1190094_1190229 	 + 	 AE014613 	 488
RUF_4198641_4198773 	 - 	 AE014613 	 489
RUF_2737013_2737908 	 - 	 AE014613 	 570
RUF_3763703_3763816 	 + 	 AE014613 	 687
RUF_1038929_1039409 	 + 	 AE014613 	 716
RUF_1892749_1892826 	 + 	 AE014613 	 735
RUF_3388901_3389185 	 + 	 AE014613 	 750
RUF_4790700_4790831 	 - 	 AE014613 	 777
RUF_2736288_2736817 	 - 	 AE014613 	 869
RUF_1852667_1852755 	 + 	 AE014613 	 899
RUF_287126_287183 	 + 	 AE014613 	 1064
RUF_4790860_4791031 	 - 	 AE014613 	 1682
RUF_1276595_1276723 	 - 	 AE014613 	 1840
RUF_2695422_2695501 	 + 	 AE014613 	 1841
RUF_2697414_2697463 	 + 	 AE014613 	 2882
RUF_3427238_3427543 	 + 	 AE014613 	 2883
RUF_3427844_3427891 	 + 	 AE014613 	 3443
RUF_2702210_2702269 	 + 	 AE014613 	 4688
RUF_2700630_2700677 	 + 	 AE014613 	 6073
RUF_4241730_4241774 	 - 	 AE014613 	 7542
RUF_2701199_2701246 	 + 	 AE014613 	 11960
RUF_2702450_2702523 	 + 	 AE014613 	 11961
RUF_2701853_2701903 	 + 	 AE014613 	 15071
RUF_361448_361501 	 + 	 CP000253 	 115
RUF_492975_493098 	 + 	 CP000253 	 121
RUF_529860_529959 	 + 	 CP000253 	 131
RUF_2127952_2128071 	 + 	 CP000253 	 139
RUF_530907_531031 	 + 	 CP000253 	 158
RUF_1904455_1904670 	 + 	 CP000253 	 164
RUF_519077_519286 	 + 	 CP000253 	 165
RUF_533111_533329 	 + 	 CP000253 	 174
RUF_2242338_2242630 	 + 	 CP000253 	 188
RUF_1734331_1734576 	 + 	 CP000253 	 216
RUF_228025_228481 	 + 	 CP000253 	 226
RUF_494651_495017 	 + 	 CP000253 	 229
RUF_2555792_2555932 	 + 	 CP000253 	 238
RUF_1670698_1670760 	 + 	 CP000253 	 248
RUF_748891_748953 	 + 	 CP000253 	 266
RUF_777130_777184 	 + 	 CP000253 	 268
RUF_2125851_2126399 	 + 	 CP000253 	 270
RUF_1201335_1201451 	 + 	 CP000253 	 282
RUF_2300174_2300303 	 + 	 CP000253 	 295
RUF_450372_450738 	 + 	 CP000253 	 325
RUF_1032370_1032476 	 + 	 AM743169 	 119
RUF_936300_936357 	 + 	 AM743169 	 120
RUF_2066744_2066830 	 - 	 AM743169 	 136
RUF_1411268_1411314 	 + 	 AM743169 	 159
RUF_1322020_1322077 	 + 	 AM743169 	 200
RUF_940551_940901 	 + 	 AM743169 	 201
RUF_1412972_1413046 	 + 	 AM743169 	 221
RUF_955453_955771 	 + 	 AM743169 	 243
RUF_1816876_1816936 	 - 	 AM743169 	 258
RUF_546852_546995 	 + 	 AM743169 	 284
RUF_2957760_2957880 	 + 	 AM743169 	 3687
RUF_4794935_4795270 	 - 	 AM743169 	 3688
RUF_558188_558295 	 + 	 AM743169 	 3689
RUF_558993_559085 	 + 	 AM743169 	 3690
RUF_105154_105249 	 - 	 AE006641 	 21
RUF_2033485_2033587 	 + 	 AE006641 	 26
RUF_749342_749417 	 - 	 AE006641 	 27
RUF_2411637_2411800 	 - 	 AE006641 	 48
RUF_595498_595590 	 + 	 AE006641 	 124
RUF_807535_807619 	 - 	 AE006641 	 133
RUF_2952841_2953031 	 - 	 AE006641 	 134
RUF_789531_789657 	 + 	 AE006641 	 145
RUF_1184670_1184784 	 - 	 AE006641 	 153
RUF_2191896_2192032 	 - 	 AE006641 	 166
RUF_597695_597863 	 - 	 AE006641 	 207
RUF_2137185_2137263 	 + 	 AE006641 	 255
RUF_509340_509467 	 - 	 AE006641 	 407
RUF_2935512_2935882 	 + 	 CP000951 	 26
RUF_2302708_2302888 	 + 	 CP000951 	 37
RUF_630090_630537 	 + 	 CP000951 	 40
RUF_1223836_1223941 	 + 	 CP000951 	 59
RUF_2927734_2927797 	 + 	 CP000951 	 63
RUF_1222212_1222338 	 + 	 CP000951 	 85
RUF_1401196_1401712 	 + 	 CP000951 	 98
RUF_2042402_2042578 	 + 	 CP000951 	 101
RUF_299934_300040 	 + 	 CP000951 	 104
RUF_2301717_2301837 	 + 	 CP000951 	 105
RUF_2301123_2301230 	 + 	 CP000951 	 106
RUF_1069517_1069581 	 + 	 CP000951 	 129
RUF_2013124_2013351 	 + 	 CP000951 	 137
RUF_986994_987178 	 + 	 CP000951 	 145
RUF_2854263_2854800 	 + 	 CP000951 	 158
RUF_2013835_2013920 	 + 	 CP000951 	 178
RUF_28852_28952 	 + 	 CP000951 	 467
RUF_2796491_2796583 	 + 	 CP000951 	 2989
RUF_162845_163050 	 + 	 CP000951 	 7182
RUF_1274258_1274437 	 + 	 CP000100 	 55
RUF_1170773_1170842 	 + 	 CP000100 	 56
RUF_340129_340287 	 + 	 CP000100 	 68
RUF_2288886_2288961 	 + 	 CP000100 	 86
RUF_219869_219926 	 + 	 CP000100 	 92
RUF_2432877_2432950 	 + 	 CP000100 	 100
RUF_323413_323780 	 + 	 CP000100 	 101
RUF_1536910_1536985 	 + 	 CP000100 	 110
RUF_643964_644173 	 + 	 CP000100 	 112
RUF_1838650_1838755 	 + 	 CP000100 	 120
RUF_2299516_2299795 	 + 	 CP000100 	 125
RUF_2638186_2638475 	 + 	 CP000100 	 129
RUF_2596654_2596718 	 + 	 CP000100 	 130
RUF_2281075_2281199 	 + 	 CP000100 	 133
RUF_1421317_1421474 	 + 	 CP000100 	 140
RUF_986008_986414 	 + 	 CP000100 	 148
RUF_2622882_2623090 	 + 	 CP000100 	 150
RUF_1421165_1421237 	 + 	 CP000100 	 178
RUF_519331_519791 	 + 	 CP000100 	 198
RUF_403898_404015 	 + 	 CP000100 	 956
RUF_4276805_4277002 	 - 	 AE008923 	 50
RUF_3661751_3661962 	 + 	 AE008923 	 51
RUF_4579572_4579749 	 - 	 AE008923 	 57
RUF_5068810_5069012 	 - 	 AE008923 	 62
RUF_1168414_1168491 	 + 	 AE008923 	 65
RUF_4700592_4700797 	 - 	 AE008923 	 70
RUF_4178251_4178544 	 - 	 AE008923 	 72
RUF_4581610_4581911 	 - 	 AE008923 	 87
RUF_5070848_5071184 	 - 	 AE008923 	 89
RUF_4919255_4919454 	 + 	 AE008923 	 92
RUF_1146074_1146283 	 + 	 AE008923 	 96
RUF_1142850_1142930 	 + 	 AE008923 	 98
RUF_3045081_3045312 	 - 	 AE008923 	 99
RUF_929766_930017 	 + 	 AE008923 	 116
RUF_4333197_4333259 	 - 	 AE008923 	 118
RUF_1120876_1120920 	 + 	 AE008923 	 119
RUF_2320973_2321030 	 + 	 AE008923 	 135
RUF_1119789_1120334 	 + 	 AE008923 	 144
RUF_1147735_1147782 	 + 	 AE008923 	 163
RUF_1117262_1117356 	 + 	 AE008923 	 169
RUF_3350324_3350495 	 + 	 AE008923 	 182
RUF_4946686_4946875 	 - 	 AE008923 	 963
RUF_4626381_4626552 	 + 	 AE008923 	 1063
RUF_5096351_5096419 	 + 	 AE008923 	 1870
RUF_4522337_4522374 	 + 	 AE008923 	 14636
